source,dataset,parts,implementation,scaffold_repeats,scaffold_neighbors_per_leaf,scaffold_first_repeat_neighbors_per_leaf,scaffold_seed,preopt_graph_degree_cap,configuration,merge_seconds,recall,unique_scaffold_degree_mean,preopt_candidate_rank_mean,preopt_best_candidate_rank_mean,preopt_top4_candidate_rank_mean,preopt_count_rank_le_16,preopt_count_rank_le_32,preopt_count_rank_le_64,preopt_fraction_rank_le_16,preopt_fraction_rank_le_32,preopt_fraction_rank_le_64,quality_sample_rows,missing_candidates,dtype,graph_degree,intermediate_graph_degree,itopk,merge_api_e2e_ms_instrumented,merge_api_ms_excluding_quality_measurement,oracle_partition_build_ms_excluded,preopt_fraction_rank_le_output_degree,qps,quality_measurement_ms,queries,rows,search_ms
cap-width,Wiki-1M,8,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,0.40564628199999997,0.984875,7.770676,30.973956,12.46106,20.068302,2.779096793964,4.547850294408,6.719256913143999,0.357639,0.585258,0.864694,65536,0,float32,64,128,160,406.382127,405.646282,11596.64971,0.864694,67150.338017,0.735845,10000,1000000,148.919578
cap-width,Wiki-1M,8,k4-scaffold-repeat2-cap68,2,4,4,1234,68,k4-r2-cap68,0.440374889,0.984925,7.770676,30.973956,12.46106,20.068302,2.779096793964,4.547850294408,6.719256913143999,0.357639,0.585258,0.864694,65536,0,float32,64,128,160,441.114974,440.374889,11596.64971,0.864694,66691.624896,0.740085,10000,1000000,149.943865
cap-width,Wiki-1M,8,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,0.444356516,0.984783,7.770676,30.973956,12.46106,20.068302,2.779096793964,4.547850294408,6.719256913143999,0.357639,0.585258,0.864694,65536,0,float32,64,128,160,445.114282,444.356516,11596.64971,0.864694,66503.357475,0.757766,10000,1000000,150.368348
cap-width,Wiki-1M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.480236132,0.984933,15.456512,41.002229,12.46106,20.08666,3.2920824908800004,6.44861137152,11.597608301055999,0.21299,0.41721,0.750338,65536,0,float32,64,128,160,481.148178,480.236132,11596.64971,0.750338,66444.109906,0.912046,10000,1000000,150.50243
cap-width,Wiki-1M,8,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,0.42148519399999995,0.985233,15.456512,41.002229,12.46106,20.08666,3.2920824908800004,6.44861137152,11.597608301055999,0.21299,0.41721,0.750338,65536,0,float32,64,128,160,422.404081,421.485194,11596.64971,0.750338,67347.607097,0.918887,10000,1000000,148.483375
cap-width,Wiki-1M,8,k4-scaffold-repeat2-k8-cap68,2,8,8,1234,68,k8-r2-cap68,0.455786478,0.985242,15.456512,41.002229,12.46106,20.08666,3.2920824908800004,6.44861137152,11.597608301055999,0.21299,0.41721,0.750338,65536,0,float32,64,128,160,456.697965,455.786478,11596.64971,0.750338,67162.010223,0.911487,10000,1000000,148.893697
cap-width,Wiki-1M,8,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,0.463627094,0.985067,15.456512,41.002229,12.46106,20.08666,3.2920824908800004,6.44861137152,11.597608301055999,0.21299,0.41721,0.750338,65536,0,float32,64,128,160,464.54246,463.627094,11596.64971,0.750338,67031.361963,0.915366,10000,1000000,149.1839
cap-width,Wiki-1M,8,k4-scaffold-repeat2-k8-cap76,2,8,8,1234,76,k8-r2-cap76,0.474876053,0.985058,15.456512,41.002229,12.46106,20.08666,3.2920824908800004,6.44861137152,11.597608301055999,0.21299,0.41721,0.750338,65536,0,float32,64,128,160,475.79818,474.876053,11596.64971,0.750338,66551.617997,0.922127,10000,1000000,150.259307
cap-width,OpenAI-2M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.9556053340000001,0.936204,7.940521,31.579337,9.17128,18.243404,2.671405658467,4.446437663328,7.024248400768,0.336427,0.559968,0.884608,65536,0,float32,64,128,160,1956.340219,1955.605334,43500.144933,0.884608,32644.011931,0.734885,20000,2321096,612.669792
cap-width,OpenAI-2M,8,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.882141932,0.936696,7.940521,31.579337,9.17128,18.243404,2.671405658467,4.446437663328,7.024248400768,0.336427,0.559968,0.884608,65536,0,float32,64,128,160,1882.851977,1882.141932,43500.144933,0.884608,32837.929007,0.710045,20000,2321096,609.051807
cap-width,OpenAI-2M,8,k4-scaffold-repeat2-cap68,2,4,4,1234,68,k4-r2-cap68,1.962576823,0.936625,7.940521,31.579337,9.17128,18.243404,2.671405658467,4.446437663328,7.024248400768,0.336427,0.559968,0.884608,65536,0,float32,64,128,160,1963.254148,1962.576823,43500.144933,0.884608,32714.258359,0.677325,20000,2321096,611.354223
cap-width,OpenAI-2M,8,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.975090192,0.936246,7.940521,31.579337,9.17128,18.243404,2.671405658467,4.446437663328,7.024248400768,0.336427,0.559968,0.884608,65536,0,float32,64,128,160,1975.780717,1975.090192,43500.144933,0.884608,32695.193666,0.690525,20000,2321096,611.710706
cap-width,OpenAI-2M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.122229878,0.936196,15.896149,43.127546,9.17128,18.240437,3.05539879929,5.931902337734,11.588244932553,0.19221,0.373166,0.728997,65536,0,float32,64,128,160,2123.086484,2122.229878,43500.144933,0.728997,32514.496385,0.856606,20000,2321096,615.11025
cap-width,OpenAI-2M,8,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.9916687899999999,0.938137,15.896149,43.127546,9.17128,18.240437,3.05539879929,5.931902337734,11.588244932553,0.19221,0.373166,0.728997,65536,0,float32,64,128,160,1992.555956,1991.66879,43500.144933,0.728997,32843.410047,0.887166,20000,2321096,608.950166
cap-width,OpenAI-2M,8,k4-scaffold-repeat2-k8-cap68,2,8,8,1234,68,k8-r2-cap68,2.070167188,0.937983,15.896149,43.127546,9.17128,18.240437,3.05539879929,5.931902337734,11.588244932553,0.19221,0.373166,0.728997,65536,0,float32,64,128,160,2071.039354,2070.167188,43500.144933,0.728997,32706.032449,0.872166,20000,2321096,611.507985
cap-width,OpenAI-2M,8,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,2.091006496,0.937608,15.896149,43.127546,9.17128,18.240437,3.05539879929,5.931902337734,11.588244932553,0.19221,0.373166,0.728997,65536,0,float32,64,128,160,2091.878542,2091.006496,43500.144933,0.728997,32693.337976,0.872046,20000,2321096,611.745427
cap-width,OpenAI-2M,8,k4-scaffold-repeat2-k8-cap76,2,8,8,1234,76,k8-r2-cap76,2.1139042989999997,0.937013,15.896149,43.127546,9.17128,18.240437,3.05539879929,5.931902337734,11.588244932553,0.19221,0.373166,0.728997,65536,0,float32,64,128,160,2114.799185,2113.904299,43500.144933,0.728997,32564.424105,0.894886,20000,2321096,614.167164
cap-width,YFCC-10M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.8386409819999998,0.965467,7.874084,24.855698,5.66925,12.461563,3.691819401988,5.4453306642840005,7.298614444944,0.468857,0.691551,0.926916,65536,0,uint8,64,128,160,1839.310587,1838.640982,21803.521306,0.926916,342126.537306,0.669605,100000,10000000,292.289516
cap-width,YFCC-10M,8,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.467250304,0.966301,7.874084,24.855698,5.66925,12.461563,3.691819401988,5.4453306642840005,7.298614444944,0.468857,0.691551,0.926916,65536,0,uint8,64,128,160,1467.858708,1467.250304,21803.521306,0.926916,340229.041102,0.608404,100000,10000000,293.919648
cap-width,YFCC-10M,8,k4-scaffold-repeat2-cap68,2,4,4,1234,68,k4-r2-cap68,1.79303054,0.965893,7.874084,24.855698,5.66925,12.461563,3.691819401988,5.4453306642840005,7.298614444944,0.468857,0.691551,0.926916,65536,0,uint8,64,128,160,1793.630304,1793.03054,21803.521306,0.926916,337871.37043,0.599764,100000,10000000,295.970623
cap-width,YFCC-10M,8,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.851150472,0.965449,7.874084,24.855698,5.66925,12.461563,3.691819401988,5.4453306642840005,7.298614444944,0.468857,0.691551,0.926916,65536,0,uint8,64,128,160,1851.749556,1851.150472,21803.521306,0.926916,338594.300974,0.599084,100000,10000000,295.338698
cap-width,YFCC-10M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.086567384,0.965173,15.771133,35.9391,5.66925,12.456505,4.457411090923,7.918039262847001,12.909697484145001,0.282631,0.502059,0.818565,65536,0,uint8,64,128,160,2087.322029,2086.567384,21803.521306,0.818565,338488.034472,0.754645,100000,10000000,295.431418
cap-width,YFCC-10M,8,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.5056481369999999,0.967101,15.771133,35.9391,5.66925,12.456505,4.457411090923,7.918039262847001,12.909697484145001,0.282631,0.502059,0.818565,65536,0,uint8,64,128,160,1506.384662,1505.648137,21803.521306,0.818565,340106.614377,0.736525,100000,10000000,294.025449
cap-width,YFCC-10M,8,k4-scaffold-repeat2-k8-cap68,2,8,8,1234,68,k8-r2-cap68,1.8349325969999999,0.966665,15.771133,35.9391,5.66925,12.456505,4.457411090923,7.918039262847001,12.909697484145001,0.282631,0.502059,0.818565,65536,0,uint8,64,128,160,1835.661962,1834.932597,21803.521306,0.818565,336573.604839,0.729365,100000,10000000,297.111831
cap-width,YFCC-10M,8,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,1.940726108,0.966263,15.771133,35.9391,5.66925,12.456505,4.457411090923,7.918039262847001,12.909697484145001,0.282631,0.502059,0.818565,65536,0,uint8,64,128,160,1941.459313,1940.726108,21803.521306,0.818565,339024.450904,0.733205,100000,10000000,294.963976
cap-width,YFCC-10M,8,k4-scaffold-repeat2-k8-cap76,2,8,8,1234,76,k8-r2-cap76,2.0363247060000003,0.965884,15.771133,35.9391,5.66925,12.456505,4.457411090923,7.918039262847001,12.909697484145001,0.282631,0.502059,0.818565,65536,0,uint8,64,128,160,2037.059952,2036.324706,21803.521306,0.818565,337328.942939,0.735246,100000,10000000,296.446546
cap64-confirmation,Wiki-1M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.395409711,0.92965,7.784622,15.063269,4.68924,8.484756,5.3915124278699995,6.824474507142,7.646164713108,0.692585,0.876661,0.982214,65536,0,float32,64,128,160,396.117715,395.409711,95361.949492,0.982214,64704.26231,0.708004,10000,1000000,154.549324
cap64-confirmation,Wiki-1M,128,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,0.363690657,0.930367,7.784622,15.063269,4.68924,8.484756,5.3915124278699995,6.824474507142,7.646164713108,0.692585,0.876661,0.982214,65536,0,float32,64,128,160,364.380541,363.690657,95361.949492,0.982214,64972.344294,0.689884,10000,1000000,153.911639
cap64-confirmation,Wiki-1M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.439297967,0.936442,15.60585,22.636311,4.68924,8.476524,7.59547643595,11.871494941800002,14.8318310517,0.486707,0.760708,0.950402,65536,0,float32,64,128,160,440.011412,439.297967,95361.949492,0.950402,65434.289473,0.713445,10000,1000000,152.825072
cap64-confirmation,Wiki-1M,128,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,0.381630378,0.938375,15.60585,22.636311,4.68924,8.476524,7.59547643595,11.871494941800002,14.8318310517,0.486707,0.760708,0.950402,65536,0,float32,64,128,160,382.369463,381.630378,95361.949492,0.950402,65779.248906,0.739085,10000,1000000,152.023627
cap64-confirmation,OpenAI-2M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.712673888,0.796617,7.933807,13.035809,2.574646,5.894985,6.004916040739,7.10670762025,7.816894420048,0.756877,0.89575,0.985264,65536,0,float32,64,128,160,1713.425413,1712.673888,191331.669918,0.985264,31864.098904,0.751525,20000,2321096,627.665639
cap64-confirmation,OpenAI-2M,128,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.643717643,0.797588,7.933807,13.035809,2.574646,5.894985,6.004916040739,7.10670762025,7.816894420048,0.756877,0.89575,0.985264,65536,0,float32,64,128,160,1644.471888,1643.717643,191331.669918,0.985264,31874.550389,0.754245,20000,2321096,627.459831
cap64-confirmation,OpenAI-2M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,1.8852683529999998,0.808992,15.887451,21.118661,2.574646,5.892311,8.616257188281,12.398852734518,15.100672651578002,0.542331,0.780418,0.950478,65536,0,float32,64,128,160,1886.007078,1885.268353,191331.669918,0.950478,31856.747952,0.738725,20000,2321096,627.810473
cap64-confirmation,OpenAI-2M,128,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.756327043,0.812817,15.887451,21.118661,2.574646,5.892311,8.616257188281,12.398852734518,15.100672651578002,0.542331,0.780418,0.950478,65536,0,float32,64,128,160,1757.088208,1756.327043,191331.669918,0.950478,31991.397948,0.761165,20000,2321096,625.168054
cap64-confirmation,YFCC-10M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.7443601579999999,0.833071,7.870667,9.674808,1.589844,3.927742,6.743422201593,7.444061107266,7.793062223380001,0.856779,0.945798,0.99014,65536,0,uint8,64,128,160,1745.015682,1744.360158,52922.418351,0.99014,345360.626516,0.655524,100000,10000000,289.552405
cap64-confirmation,YFCC-10M,128,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.368814865,0.834685,7.870667,9.674808,1.589844,3.927742,6.743422201593,7.444061107266,7.793062223380001,0.856779,0.945798,0.99014,65536,0,uint8,64,128,160,1369.44155,1368.814865,52922.418351,0.99014,341152.980399,0.626685,100000,10000000,293.12363
cap64-confirmation,YFCC-10M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,1.982529319,0.848392,15.762451,16.674687,1.589844,3.923714,10.325697925982,13.679947498782001,15.304803997666001,0.655082,0.867882,0.970966,65536,0,uint8,64,128,160,1983.165204,1982.529319,52922.418351,0.970966,340723.266634,0.635885,100000,10000000,293.493312
cap64-confirmation,YFCC-10M,128,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.404355596,0.852122,15.762451,16.674687,1.589844,3.923714,10.325697925982,13.679947498782001,15.304803997666001,0.655082,0.867882,0.970966,65536,0,uint8,64,128,160,1404.984881,1404.355596,52922.418351,0.970966,339805.588863,0.629285,100000,10000000,294.285919
cap64-confirmation,Wiki-1M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.434278346,0.984542,7.770676,30.966997,12.46257,20.068902,2.779190042076,4.552015376744,6.7184332214880005,0.357651,0.585794,0.864588,65536,0,float32,64,128,160,434.995711,434.278346,11337.814662,0.864588,66701.965792,0.717365,10000,1000000,149.920619
cap64-confirmation,Wiki-1M,8,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,0.40394433199999996,0.984767,7.770676,30.966997,12.46257,20.068902,2.779190042076,4.552015376744,6.7184332214880005,0.357651,0.585794,0.864588,65536,0,float32,64,128,160,404.689138,403.944332,11337.814662,0.864588,67112.989523,0.744806,10000,1000000,149.002452
cap64-confirmation,Wiki-1M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.478302818,0.984725,15.456512,40.994666,12.46257,20.08726,3.291742447616,6.455535888896,11.597747409664,0.212968,0.417658,0.750347,65536,0,float32,64,128,160,479.201184,478.302818,11337.814662,0.750347,66252.444897,0.898366,10000,1000000,150.937826
cap64-confirmation,Wiki-1M,8,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,0.420215487,0.985208,15.456512,40.994666,12.46257,20.08726,3.291742447616,6.455535888896,11.597747409664,0.212968,0.417658,0.750347,65536,0,float32,64,128,160,421.135374,420.215487,11337.814662,0.750347,67153.894135,0.919887,10000,1000000,148.911692
cap64-confirmation,OpenAI-2M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.956371815,0.935842,7.940521,31.580125,9.175995,18.247059,2.6689282159150003,4.446731462605,7.027265798748,0.336115,0.560005,0.884988,65536,0,float32,64,128,160,1957.09722,1956.371815,43114.044729,0.884988,32649.604578,0.725405,20000,2321096,612.564846
cap64-confirmation,OpenAI-2M,8,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.8832646979999998,0.936667,7.940521,31.580125,9.175995,18.247059,2.6689282159150003,4.446731462605,7.027265798748,0.336115,0.560005,0.884988,65536,0,float32,64,128,160,1883.936623,1883.264698,43114.044729,0.884988,32750.250494,0.671925,20000,2321096,610.682352
cap64-confirmation,OpenAI-2M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.1183951590000003,0.935579,15.896149,43.129459,9.175995,18.244164,3.051885750361,5.9345252023190005,11.588419790191999,0.191989,0.373331,0.729008,65536,0,float32,64,128,160,2119.250845,2118.395159,43114.044729,0.729008,32525.951294,0.855686,20000,2321096,614.893622
cap64-confirmation,OpenAI-2M,8,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.986155425,0.937908,15.896149,43.129459,9.175995,18.244164,3.051885750361,5.9345252023190005,11.588419790191999,0.191989,0.373331,0.729008,65536,0,float32,64,128,160,1987.019431,1986.155425,43114.044729,0.729008,32797.026194,0.864006,20000,2321096,609.811386
cap64-confirmation,YFCC-10M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.846900642,0.965623,7.874084,24.874228,5.675674,12.47118,3.688961109496,5.440684954724,7.29537819642,0.468494,0.690961,0.926505,65536,0,uint8,64,128,160,1847.545566,1846.900642,21148.975383,0.926505,344364.273763,0.644924,100000,10000000,290.39017
cap64-confirmation,YFCC-10M,8,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.465495269,0.966538,7.874084,24.874228,5.675674,12.47118,3.688961109496,5.440684954724,7.29537819642,0.468494,0.690961,0.926505,65536,0,uint8,64,128,160,1466.100313,1465.495269,21148.975383,0.926505,340179.333564,0.605044,100000,10000000,293.962596
cap64-confirmation,YFCC-10M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.0828992680000002,0.965453,15.771133,35.954212,5.675674,12.466206,4.452805920087,7.914396131124001,12.911243055179002,0.282339,0.501828,0.818663,65536,0,uint8,64,128,160,2083.630593,2082.899268,21148.975383,0.818663,340491.608731,0.731325,100000,10000000,293.692994
cap64-confirmation,YFCC-10M,8,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.501562563,0.967457,15.771133,35.954212,5.675674,12.466206,4.452805920087,7.914396131124001,12.911243055179002,0.282339,0.501828,0.818663,65536,0,uint8,64,128,160,1502.292929,1501.562563,21148.975383,0.818663,340640.859845,0.730366,100000,10000000,293.564313
cap64-confirmation,Wiki-1M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.443732294,0.992117,7.299713,50.351662,32.37265,42.010515,0.823239733001,1.7047238760289998,4.343504428111999,0.112777,0.233533,0.595024,65536,0,float32,64,128,160,444.544419,443.732294,7214.911068,0.595024,67832.774926,0.812125,10000,1000000,147.421361
cap64-confirmation,Wiki-1M,2,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,0.416863784,0.992142,7.299713,50.351662,32.37265,42.010515,0.823239733001,1.7047238760289998,4.343504428111999,0.112777,0.233533,0.595024,65536,0,float32,64,128,160,417.72503,416.863784,7214.911068,0.595024,68294.873826,0.861246,10000,1000000,146.423874
cap64-confirmation,Wiki-1M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.487492962,0.99175,13.956589,58.553868,32.37265,42.219585,0.89056994409,2.047166431109,6.173097010823,0.06381,0.146681,0.442307,65536,0,float32,64,128,160,488.52629,487.492962,7214.911068,0.442307,67340.843234,1.033328,10000,1000000,148.498289
cap64-confirmation,Wiki-1M,2,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,0.429901996,0.992133,13.956589,58.553868,32.37265,42.219585,0.89056994409,2.047166431109,6.173097010823,0.06381,0.146681,0.442307,65536,0,float32,64,128,160,430.903563,429.901996,7214.911068,0.442307,68355.039328,1.001567,10000,1000000,146.294993
cap64-confirmation,OpenAI-2M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.978762173,0.959421,7.948624,48.594332,22.035645,36.045708,0.927930314384,1.9767115080639999,5.350910344688,0.116741,0.248686,0.673187,65536,0,float32,64,128,160,1979.561458,1978.762173,18129.216299,0.673187,33265.157225,0.799285,20000,2321096,601.229685
cap64-confirmation,OpenAI-2M,2,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.9050654919999999,0.960167,7.948624,48.594332,22.035645,36.045708,0.927930314384,1.9767115080639999,5.350910344688,0.116741,0.248686,0.673187,65536,0,float32,64,128,160,1905.874138,1905.065492,18129.216299,0.673187,33479.891671,0.808646,20000,2321096,597.373498
cap64-confirmation,OpenAI-2M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.139115705,0.957412,15.897308,58.892256,22.035645,36.044827,0.957939985464,2.195720283652,7.185853470236,0.060258,0.138119,0.452017,65536,0,float32,64,128,160,2140.058752,2139.115705,18129.216299,0.452017,32872.609683,0.943047,20000,2321096,608.409256
cap64-confirmation,OpenAI-2M,2,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,2.005925845,0.960304,15.897308,58.892256,22.035645,36.044827,0.957939985464,2.195720283652,7.185853470236,0.060258,0.138119,0.452017,65536,0,float32,64,128,160,2006.856052,2005.925845,18129.216299,0.452017,33470.227736,0.930207,20000,2321096,597.545979
cap64-confirmation,YFCC-10M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.864532726,0.985273,7.895157,43.483944,17.173111,30.049225,1.303758856038,2.639801009049,5.95239571701,0.165134,0.334357,0.75393,65536,0,uint8,64,128,160,1865.278251,1864.532726,22323.331676,0.75393,345312.685039,0.745525,100000,10000000,289.592605
cap64-confirmation,YFCC-10M,2,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.4841222,0.985469,7.895157,43.483944,17.173111,30.049225,1.303758856038,2.639801009049,5.95239571701,0.165134,0.334357,0.75393,65536,0,uint8,64,128,160,1484.822525,1484.1222,22323.331676,0.75393,342969.002883,0.700325,100000,10000000,291.571539
cap64-confirmation,YFCC-10M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.099923988,0.984631,15.805252,54.551138,17.173111,30.045486,1.3674229872839998,3.0480428481999997,8.665229409,0.086517,0.19285,0.54825,65536,0,uint8,64,128,160,2100.748194,2099.923988,22323.331676,0.54825,340254.616953,0.824206,100000,10000000,293.897555
cap64-confirmation,YFCC-10M,2,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.5165366690000002,0.985532,15.805252,54.551138,17.173111,30.045486,1.3674229872839998,3.0480428481999997,8.665229409,0.086517,0.19285,0.54825,65536,0,uint8,64,128,160,1517.363635,1516.536669,22323.331676,0.54825,341337.528854,0.826966,100000,10000000,292.965149
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat1,1,4,4,1234,0,k4-r1,0.274230605,0.842983,3.998352,12.84222,7.433075,12.84222,2.9798597917440004,3.590744003712,3.955521653376,0.745272,0.898056,0.989288,65536,0,float32,64,128,160,274.910969,274.230605,95242.561288,0.989288,64995.065087,0.680364,10000,1000000,153.857835
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat1-cap64,1,4,4,1234,64,k4-r1-cap64,0.250669126,0.843458,3.998352,12.84222,7.433075,12.84222,2.9798597917440004,3.590744003712,3.955521653376,0.745272,0.898056,0.989288,65536,0,float32,64,128,160,251.32357,250.669126,95242.561288,0.989288,65427.355654,0.654444,10000,1000000,152.841268
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.397343752,0.929583,7.784622,15.063249,4.690155,8.485794,5.3912944584539995,6.823851737382,7.646468313366,0.692557,0.876581,0.982253,65536,0,float32,64,128,160,398.036237,397.343752,95242.561288,0.982253,64896.415327,0.692485,10000,1000000,154.091716
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,0.36278952,0.93005,7.784622,15.063249,4.690155,8.485794,5.3912944584539995,6.823851737382,7.646468313366,0.692557,0.876581,0.982253,65536,0,float32,64,128,160,363.488365,362.78952,95242.561288,0.982253,65467.482639,0.698845,10000,1000000,152.747587
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat4,4,4,4,1234,0,k4-r4,0.642223238,0.969933,14.889343,19.354413,3.544479,6.627247,8.431462707325,12.266763902666,14.413405151005,0.566275,0.823862,0.968035,65536,0,float32,64,128,160,642.892483,642.223238,95242.561288,0.968035,65927.617633,0.669245,10000,1000000,151.681501
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat4-cap64,4,4,4,1234,64,k4-r4-cap64,0.583457764,0.971225,14.889343,19.354413,3.544479,6.627247,8.431462707325,12.266763902666,14.413405151005,0.566275,0.823862,0.968035,65536,0,float32,64,128,160,584.129768,583.457764,95242.561288,0.968035,66302.386328,0.672004,10000,1000000,150.824134
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat8,8,4,4,1234,0,k4-r8,1.123904198,0.986275,27.770798,27.878698,3.014053,5.936001,9.652101865274,18.594187738082,25.852918919321997,0.347563,0.669559,0.930939,65536,0,float32,64,128,160,1124.808404,1123.904198,95242.561288,0.930939,67091.417061,0.904206,10000,1000000,149.050362
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat8-cap64,8,4,4,1234,64,k4-r8-cap64,1.022775838,0.987167,27.770798,27.878698,3.014053,5.936001,9.652101865274,18.594187738082,25.852918919321997,0.347563,0.669559,0.930939,65536,0,float32,64,128,160,1023.686044,1022.775838,95242.561288,0.930939,67657.408377,0.910206,10000,1000000,147.803474
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat16,16,4,4,1234,0,k4-r16,2.2102324629999996,0.992717,50.024612,44.830712,2.754868,5.860249,9.278314910699999,19.509248507716,38.08948994598,0.185475,0.389993,0.761415,65536,0,float32,64,128,160,2211.579472,2210.232463,95242.561288,0.761415,67610.84079,1.347009,10000,1000000,147.905275
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat16-cap64,16,4,4,1234,64,k4-r16-cap64,1.903542201,0.993675,50.024612,44.830712,2.754868,5.860249,9.278314910699999,19.509248507716,38.08948994598,0.185475,0.389993,0.761415,65536,0,float32,64,128,160,1904.88453,1903.542201,95242.561288,0.761415,68791.963184,1.342329,10000,1000000,145.365818
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat1-k8,1,8,8,1234,0,k8-r1,0.296641475,0.856583,7.991196,18.379014,7.433441,12.843994,4.83195657336,6.569426381268,7.7723570975400005,0.60466,0.822083,0.972615,65536,0,float32,64,128,160,297.293639,296.641475,95242.561288,0.972615,65475.609887,0.652164,10000,1000000,152.728627
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat1-k8-cap64,1,8,8,1234,64,k8-r1-cap64,0.25982586700000004,0.857533,7.991196,18.379014,7.433441,12.843994,4.83195657336,6.569426381268,7.7723570975400005,0.60466,0.822083,0.972615,65536,0,float32,64,128,160,260.506912,259.825867,95242.561288,0.972615,65499.214347,0.681045,10000,1000000,152.673587
