dataset,parts,implementation,dtype,rows,queries,graph_degree,intermediate_graph_degree,itopk,scaffold_repeats,scaffold_neighbors_per_leaf,scaffold_first_repeat_neighbors_per_leaf,scaffold_seed,preopt_graph_degree_cap,quality_sample_rows,oracle_partition_build_ms_excluded,merge_api_e2e_ms_instrumented,quality_measurement_ms,merge_api_ms_excluding_quality_measurement,search_ms,recall,qps,unique_scaffold_degree_mean,preopt_candidate_rank_mean,preopt_best_candidate_rank_mean,preopt_top4_candidate_rank_mean,preopt_fraction_rank_le_16,preopt_fraction_rank_le_32,preopt_fraction_rank_le_64,preopt_fraction_rank_le_output_degree,missing_candidates
OpenAI-2M,8,k4-scaffold-repeat2-k8-cap72,float32,2321096,20000,64,128,160,2,8,8,1234,72,65536,43500.144933,2091.878542,0.872046,2091.006496,611.745427,0.937608,32693.337976,15.896149,43.127546,9.171280,18.240437,0.192210,0.373166,0.728997,0.728997,0
OpenAI-2M,8,k4-scaffold-repeat2-k8-cap76,float32,2321096,20000,64,128,160,2,8,8,1234,76,65536,43500.144933,2114.799185,0.894886,2113.904299,614.167164,0.937013,32564.424105,15.896149,43.127546,9.171280,18.240437,0.192210,0.373166,0.728997,0.728997,0
YFCC-10M,8,k4-scaffold-repeat2,uint8,10000000,100000,64,128,160,2,4,4,1234,0,65536,21803.521306,1839.310587,0.669605,1838.640982,292.289516,0.965467,342126.537306,7.874084,24.855698,5.669250,12.461563,0.468857,0.691551,0.926916,0.926916,0
YFCC-10M,8,k4-scaffold-repeat2-cap64,uint8,10000000,100000,64,128,160,2,4,4,1234,64,65536,21803.521306,1467.858708,0.608404,1467.250304,293.919648,0.966301,340229.041102,7.874084,24.855698,5.669250,12.461563,0.468857,0.691551,0.926916,0.926916,0
YFCC-10M,8,k4-scaffold-repeat2-cap68,uint8,10000000,100000,64,128,160,2,4,4,1234,68,65536,21803.521306,1793.630304,0.599764,1793.030540,295.970623,0.965893,337871.370430,7.874084,24.855698,5.669250,12.461563,0.468857,0.691551,0.926916,0.926916,0
YFCC-10M,8,k4-scaffold-repeat2-cap72,uint8,10000000,100000,64,128,160,2,4,4,1234,72,65536,21803.521306,1851.749556,0.599084,1851.150472,295.338698,0.965449,338594.300974,7.874084,24.855698,5.669250,12.461563,0.468857,0.691551,0.926916,0.926916,0
YFCC-10M,8,k4-scaffold-repeat2-k8,uint8,10000000,100000,64,128,160,2,8,8,1234,0,65536,21803.521306,2087.322029,0.754645,2086.567384,295.431418,0.965173,338488.034472,15.771133,35.939100,5.669250,12.456505,0.282631,0.502059,0.818565,0.818565,0
YFCC-10M,8,k4-scaffold-repeat2-k8-cap64,uint8,10000000,100000,64,128,160,2,8,8,1234,64,65536,21803.521306,1506.384662,0.736525,1505.648137,294.025449,0.967101,340106.614377,15.771133,35.939100,5.669250,12.456505,0.282631,0.502059,0.818565,0.818565,0
YFCC-10M,8,k4-scaffold-repeat2-k8-cap68,uint8,10000000,100000,64,128,160,2,8,8,1234,68,65536,21803.521306,1835.661962,0.729365,1834.932597,297.111831,0.966665,336573.604839,15.771133,35.939100,5.669250,12.456505,0.282631,0.502059,0.818565,0.818565,0
YFCC-10M,8,k4-scaffold-repeat2-k8-cap72,uint8,10000000,100000,64,128,160,2,8,8,1234,72,65536,21803.521306,1941.459313,0.733205,1940.726108,294.963976,0.966263,339024.450904,15.771133,35.939100,5.669250,12.456505,0.282631,0.502059,0.818565,0.818565,0
YFCC-10M,8,k4-scaffold-repeat2-k8-cap76,uint8,10000000,100000,64,128,160,2,8,8,1234,76,65536,21803.521306,2037.059952,0.735246,2036.324706,296.446546,0.965884,337328.942939,15.771133,35.939100,5.669250,12.456505,0.282631,0.502059,0.818565,0.818565,0
